id,obs_id,choice,chosen_alt,av_car,av_bus,av_air,av_rail,time_car,time_bus,time_air,time_rail,cost_car,cost_bus,cost_air,cost_rail,access_bus,access_air,access_rail,service_air,service_rail,female,business,income
81,1122,1,car,1,1,1,1,250,420,90,120,50,15,65,75,25,45,5,1,3,1,1,1
81,1123,1,car,1,1,1,1,300,390,70,155,30,20,110,75,5,40,25,1,2,1,1,1
81,1124,4,rail,1,1,1,1,250,330,90,170,40,35,80,35,10,40,25,1,2,1,1,1
81,1125,1,car,1,1,1,1,275,420,90,130,30,20,80,75,25,35,25,2,2,1,1,1
81,1126,4,rail,1,1,1,1,275,300,50,170,45,30,95,35,25,45,10,3,2,1,1,1
81,1127,4,rail,1,1,1,1,275,300,60,120,50,35,110,75,5,40,15,2,3,1,1,1
81,1128,4,rail,1,1,1,1,390,420,50,140,35,15,95,55,10,55,10,3,1,1,1,1
81,1129,1,car,1,1,1,1,345,360,70,140,35,30,110,45,5,40,25,1,3,1,1,1
81,1130,1,car,1,1,1,1,345,390,80,120,45,25,65,35,25,55,5,3,1,1,1,1
81,1131,1,car,1,1,1,1,250,390,60,130,50,20,80,75,15,55,15,1,3,1,1,1
81,1132,4,rail,1,1,1,1,390,390,70,170,30,35,110,35,5,35,25,2,3,1,1,1
81,1133,3,air,1,1,1,1,275,330,90,140,45,30,65,65,15,45,15,1,2,1,1,1
81,1134,3,air,1,1,1,1,300,420,80,140,45,25,50,55,15,50,10,1,3,1,1,1
82,1135,3,air,1,1,1,1,300,330,70,170,40,25,80,35,15,35,25,3,2,0,1,3
82,1136,3,air,1,1,1,1,345,345,90,130,40,30,50,55,15,35,20,2,3,0,1,3
82,1137,3,air,1,1,1,1,390,390,70,140,35,35,95,45,5,45,20,3,1,0,1,3
82,1138,3,air,1,1,1,1,345,390,80,130,35,20,50,65,25,55,5,3,2,0,1,3
82,1139,3,air,1,1,1,1,275,360,80,140,40,25,80,55,25,40,20,2,1,0,1,3
82,1140,3,air,1,1,1,1,250,420,60,140,50,20,110,55,20,35,25,3,1,0,1,3
82,1141,4,rail,1,1,1,1,390,420,50,130,30,20,65,75,20,55,10,1,2,0,1,3
82,1142,3,air,1,1,1,1,250,420,80,155,35,20,80,55,15,45,20,1,2,0,1,3
82,1143,4,rail,1,1,1,1,300,300,80,140,35,30,95,45,20,35,20,3,2,0,1,3
82,1144,3,air,1,1,1,1,390,390,50,130,30,20,65,75,10,50,10,2,1,0,1,3
82,1145,4,rail,1,1,1,1,390,390,50,140,35,15,110,75,5,50,20,3,1,0,1,3
82,1146,3,air,1,1,1,1,275,360,80,155,50,15,110,35,5,35,20,2,1,0,1,3
82,1147,4,rail,1,1,1,1,345,345,70,130,45,25,110,45,20,35,10,3,1,0,1,3
82,1148,4,rail,1,1,1,1,275,420,50,120,50,15,50,75,5,55,5,1,3,0,1,3
83,1149,1,car,1,0,0,1,250,0,0,140,45,0,0,65,0,0,20,0,3,0,0,4
83,1150,1,car,1,0,0,1,345,0,0,140,35,0,0,55,0,0,5,0,3,0,0,4
83,1151,4,rail,1,0,0,1,275,0,0,130,45,0,0,55,0,0,20,0,3,0,0,4
83,1152,1,car,1,0,0,1,300,0,0,140,40,0,0,55,0,0,25,0,3,0,0,4
83,1153,1,car,1,0,0,1,250,0,0,120,45,0,0,75,0,0,10,0,2,0,0,4
83,1154,4,rail,1,0,0,1,345,0,0,130,40,0,0,35,0,0,20,0,1,0,0,4
83,1155,1,car,1,0,0,1,345,0,0,130,35,0,0,75,0,0,15,0,2,0,0,4
83,1156,4,rail,1,0,0,1,345,0,0,120,45,0,0,45,0,0,5,0,1,0,0,4
83,1157,4,rail,1,0,0,1,345,0,0,170,30,0,0,35,0,0,15,0,1,0,0,4
83,1158,4,rail,1,0,0,1,250,0,0,155,45,0,0,55,0,0,20,0,1,0,0,4
83,1159,1,car,1,0,0,1,250,0,0,155,40,0,0,45,0,0,25,0,1,0,0,4
83,1160,1,car,1,0,0,1,300,0,0,155,45,0,0,65,0,0,20,0,3,0,0,4
83,1161,4,rail,1,0,0,1,275,0,0,120,50,0,0,75,0,0,15,0,3,0,0,4
83,1162,4,rail,1,0,0,1,300,0,0,130,50,0,0,75,0,0,15,0,1,0,0,4
84,1163,3,air,1,1,1,1,390,390,50,155,35,20,50,55,15,45,15,2,3,0,0,2
84,1164,4,rail,1,1,1,1,345,390,60,130,40,25,110,45,25,40,10,3,1,0,0,2
84,1165,1,car,1,1,1,1,390,420,60,130,30,20,95,55,25,55,5,2,1,0,0,2
84,1166,1,car,1,1,1,1,345,390,50,140,40,25,80,45,20,50,10,3,2,0,0,2
84,1167,1,car,1,1,1,1,390,420,60,140,30,15,110,65,5,40,25,2,1,0,0,2
84,1168,1,car,1,1,1,1,345,345,80,120,40,35,80,45,25,45,10,3,1,0,0,2
84,1169,4,rail,1,1,1,1,300,390,60,170,40,25,65,45,20,55,15,3,2,0,0,2
84,1170,3,air,1,1,1,1,300,390,60,140,50,15,50,65,10,55,5,3,1,0,0,2
84,1171,4,rail,1,1,1,1,275,360,50,155,50,30,50,45,15,50,10,2,1,0,0,2
84,1172,4,rail,1,1,1,1,250,360,70,170,35,20,95,45,5,40,25,3,2,0,0,2
84,1173,4,rail,1,1,1,1,390,390,70,120,30,15,110,65,10,40,25,1,3,0,0,2
84,1174,1,car,1,1,1,1,250,330,70,140,50,15,95,65,10,45,20,3,1,0,0,2
84,1175,1,car,1,1,1,1,390,390,50,140,30,35,65,75,10,55,10,1,3,0,0,2
84,1176,1,car,1,1,1,1,345,360,90,140,40,25,50,35,20,55,5,2,3,0,0,2
85,1177,1,car,1,1,1,0,250,300,70,0,45,25,80,0,5,35,0,3,0,1,0,2
85,1178,1,car,1,1,1,0,275,390,70,0,50,25,80,0,20,40,0,1,0,1,0,2
85,1179,2,bus,1,1,1,0,390,390,60,0,40,25,110,0,5,50,0,2,0,1,0,2
85,1180,2,bus,1,1,1,0,390,390,60,0,40,20,110,0,5,45,0,1,0,1,0,2
85,1181,3,air,1,1,1,0,300,360,80,0,40,25,50,0,15,55,0,2,0,1,0,2
85,1182,1,car,1,1,1,0,345,345,70,0,30,35,95,0,15,40,0,1,0,1,0,2
85,1183,1,car,1,1,1,0,275,300,70,0,40,30,65,0,5,45,0,1,0,1,0,2
85,1184,3,air,1,1,1,0,300,330,50,0,50,30,65,0,15,55,0,3,0,1,0,2
85,1185,1,car,1,1,1,0,250,360,60,0,30,30,95,0,25,45,0,1,0,1,0,2
85,1186,3,air,1,1,1,0,345,390,50,0,35,25,50,0,25,55,0,3,0,1,0,2
85,1187,1,car,1,1,1,0,275,330,80,0,50,30,65,0,20,35,0,2,0,1,0,2
85,1188,1,car,1,1,1,0,300,330,60,0,45,30,80,0,10,55,0,1,0,1,0,2
85,1189,2,bus,1,1,1,0,250,330,60,0,50,30,110,0,25,45,0,3,0,1,0,2
85,1190,3,air,1,1,1,0,300,420,90,0,35,20,65,0,15,35,0,3,0,1,0,2
86,1191,4,rail,1,1,1,1,250,330,90,140,30,35,80,65,25,35,15,2,1,1,0,3
86,1192,1,car,1,1,1,1,300,360,70,155,35,25,80,35,25,45,15,1,2,1,0,3
86,1193,1,car,1,1,1,1,250,420,60,140,50,20,95,75,15,45,10,1,3,1,0,3
86,1194,4,rail,1,1,1,1,275,390,70,140,35,15,95,65,5,35,20,2,3,1,0,3
86,1195,4,rail,1,1,1,1,390,420,50,130,30,20,80,65,20,35,25,2,1,1,0,3
86,1196,4,rail,1,1,1,1,390,390,70,130,35,35,110,35,25,45,10,3,1,1,0,3
86,1197,3,air,1,1,1,1,300,330,90,120,45,35,50,65,25,55,5,3,1,1,0,3
86,1198,4,rail,1,1,1,1,300,330,80,155,40,25,50,35,15,50,5,1,2,1,0,3
86,1199,3,air,1,1,1,1,390,390,90,120,30,35,80,55,5,45,15,3,1,1,0,3
86,1200,4,rail,1,1,1,1,275,300,80,170,40,35,80,55,10,40,25,1,2,1,0,3
86,1201,4,rail,1,1,1,1,345,345,70,170,35,35,50,45,25,55,5,3,2,1,0,3
86,1202,4,rail,1,1,1,1,345,360,50,120,35,35,80,75,15,40,10,3,2,1,0,3
86,1203,4,rail,1,1,1,1,250,300,50,120,50,35,95,65,5,50,10,2,1,1,0,3
86,1204,4,rail,1,1,1,1,345,345,60,155,40,30,65,45,20,55,5,1,2,1,0,3
87,1205,1,car,1,1,1,0,275,330,70,0,45,15,110,0,5,40,0,2,0,0,0,2
87,1206,1,car,1,1,1,0,275,390,70,0,45,15,80,0,25,55,0,1,0,0,0,2
87,1207,2,bus,1,1,1,0,300,300,60,0,45,15,110,0,10,40,0,2,0,0,0,2
87,1208,1,car,1,1,1,0,390,390,60,0,35,35,95,0,10,45,0,2,0,0,0,2
87,1209,1,car,1,1,1,0,275,360,50,0,40,30,80,0,20,50,0,1,0,0,0,2
87,1210,1,car,1,1,1,0,250,360,60,0,50,25,110,0,15,45,0,3,0,0,0,2
87,1211,3,air,1,1,1,0,250,390,90,0,45,20,50,0,25,35,0,2,0,0,0,2
87,1212,1,car,1,1,1,0,275,360,70,0,40,30,65,0,10,50,0,2,0,0,0,2
87,1213,1,car,1,1,1,0,275,390,90,0,30,25,65,0,15,40,0,1,0,0,0,2
87,1214,3,air,1,1,1,0,390,390,90,0,30,25,65,0,25,35,0,3,0,0,0,2
87,1215,1,car,1,1,1,0,275,330,70,0,50,25,80,0,25,50,0,1,0,0,0,2
87,1216,3,air,1,1,1,0,390,420,60,0,35,15,110,0,25,35,0,2,0,0,0,2
87,1217,1,car,1,1,1,0,345,345,50,0,30,35,110,0,5,45,0,2,0,0,0,2
87,1218,1,car,1,1,1,0,250,300,80,0,40,30,80,0,15,40,0,1,0,0,0,2
88,1219,3,air,0,1,1,1,0,330,80,130,0,30,50,55,15,55,10,2,1,1,0,3
88,1220,4,rail,0,1,1,1,0,360,70,120,0,25,65,65,10,50,10,1,2,1,0,3
88,1221,2,bus,0,1,1,1,0,330,70,140,0,35,95,75,15,50,25,1,2,1,0,3
88,1222,4,rail,0,1,1,1,0,390,70,130,0,15,95,75,5,50,10,2,3,1,0,3
88,1223,4,rail,0,1,1,1,0,390,70,120,0,25,95,35,20,50,10,3,2,1,0,3
88,1224,4,rail,0,1,1,1,0,420,80,170,0,20,95,35,20,35,25,3,2,1,0,3
88,1225,3,air,0,1,1,1,0,420,50,155,0,20,110,65,5,50,20,2,1,1,0,3
88,1226,4,rail,0,1,1,1,0,420,60,170,0,20,110,35,25,45,15,2,1,1,0,3
88,1227,4,rail,0,1,1,1,0,360,60,170,0,30,95,45,25,45,10,1,2,1,0,3
88,1228,3,air,0,1,1,1,0,420,50,155,0,15,95,75,10,40,25,1,2,1,0,3
88,1229,4,rail,0,1,1,1,0,390,50,170,0,15,95,35,5,40,25,2,3,1,0,3
88,1230,3,air,0,1,1,1,0,420,90,140,0,15,50,65,20,35,25,3,2,1,0,3
88,1231,4,rail,0,1,1,1,0,390,90,170,0,20,65,35,15,35,25,3,2,1,0,3
88,1232,3,air,0,1,1,1,0,300,50,170,0,30,65,65,5,50,25,1,2,1,0,3
89,1233,4,rail,0,1,1,1,0,345,60,120,0,35,95,45,25,50,5,3,1,1,0,2
89,1234,3,air,0,1,1,1,0,390,90,120,0,20,50,75,20,50,5,1,2,1,0,2
89,1235,4,rail,0,1,1,1,0,420,50,130,0,15,110,75,10,45,15,2,3,1,0,2
89,1236,2,bus,0,1,1,1,0,420,90,130,0,15,65,65,20,35,20,3,1,1,0,2
89,1237,4,rail,0,1,1,1,0,390,80,155,0,15,65,45,10,50,20,3,1,1,0,2
89,1238,4,rail,0,1,1,1,0,390,60,155,0,15,110,65,10,35,25,2,1,1,0,2
89,1239,2,bus,0,1,1,1,0,330,80,155,0,30,50,65,10,45,15,1,3,1,0,2
89,1240,3,air,0,1,1,1,0,390,90,130,0,15,80,65,5,40,20,3,1,1,0,2
89,1241,4,rail,0,1,1,1,0,420,50,155,0,20,80,35,15,50,10,1,3,1,0,2
89,1242,4,rail,0,1,1,1,0,360,50,155,0,30,80,45,20,55,5,2,3,1,0,2
89,1243,4,rail,0,1,1,1,0,390,50,120,0,35,95,75,25,35,15,1,2,1,0,2
89,1244,4,rail,0,1,1,1,0,390,80,155,0,15,95,45,5,45,25,3,1,1,0,2
89,1245,2,bus,0,1,1,1,0,330,90,155,0,30,65,45,15,35,20,3,1,1,0,2
89,1246,3,air,0,1,1,1,0,360,90,120,0,30,65,55,25,35,25,3,2,1,0,2
90,1247,3,air,1,1,1,1,390,390,90,130,35,35,50,75,20,35,25,1,2,1,1,4
90,1248,3,air,1,1,1,1,300,300,80,170,30,35,110,55,10,40,25,3,2,1,1,4
90,1249,4,rail,1,1,1,1,345,345,90,130,45,25,50,35,10,55,5,2,3,1,1,4
90,1250,3,air,1,1,1,1,390,390,50,155,35,35,80,55,5,55,15,2,1,1,1,4
90,1251,4,rail,1,1,1,1,345,420,60,170,30,15,65,45,15,55,10,1,2,1,1,4
90,1252,4,rail,1,1,1,1,345,420,80,120,30,20,80,75,15,50,10,1,2,1,1,4
90,1253,4,rail,1,1,1,1,250,360,80,120,50,20,80,45,5,40,20,3,2,1,1,4
90,1254,3,air,1,1,1,1,275,360,90,170,35,30,80,35,15,35,20,2,3,1,1,4
90,1255,4,rail,1,1,1,1,275,420,70,120,50,25,95,45,20,50,15,1,3,1,1,4
90,1256,4,rail,1,1,1,1,275,360,80,120,50,30,95,45,15,35,20,1,2,1,1,4
90,1257,4,rail,1,1,1,1,300,300,80,170,45,30,50,35,10,55,5,2,3,1,1,4
90,1258,4,rail,1,1,1,1,275,360,50,130,50,15,110,65,20,45,15,2,3,1,1,4
90,1259,3,air,1,1,1,1,250,420,60,130,50,20,65,65,20,50,10,1,2,1,1,4
90,1260,3,air,1,1,1,1,390,420,60,140,35,20,50,55,5,55,5,3,1,1,1,4
91,1261,3,air,0,1,1,1,0,390,50,170,0,30,50,35,10,55,5,3,2,0,0,4
91,1262,3,air,0,1,1,1,0,420,50,140,0,20,80,55,15,55,5,2,1,0,0,4
91,1263,4,rail,0,1,1,1,0,420,90,120,0,15,65,75,25,45,5,1,3,0,0,4
91,1264,4,rail,0,1,1,1,0,330,90,170,0,35,80,35,10,40,25,1,2,0,0,4
91,1265,4,rail,0,1,1,1,0,420,90,130,0,20,80,75,25,35,25,2,2,0,0,4
91,1266,4,rail,0,1,1,1,0,300,50,170,0,30,95,35,25,45,10,3,2,0,0,4
91,1267,2,bus,0,1,1,1,0,300,60,120,0,35,110,75,5,40,15,2,3,0,0,4
91,1268,4,rail,0,1,1,1,0,330,70,170,0,20,80,45,10,45,20,1,2,0,0,4
91,1269,3,air,0,1,1,1,0,420,50,140,0,15,95,55,10,55,10,3,1,0,0,4
91,1270,4,rail,0,1,1,1,0,360,70,140,0,30,110,45,5,40,25,1,3,0,0,4
91,1271,4,rail,0,1,1,1,0,390,60,130,0,20,80,75,15,55,15,1,3,0,0,4
91,1272,4,rail,0,1,1,1,0,390,70,170,0,35,110,35,5,35,25,2,3,0,0,4
91,1273,4,rail,0,1,1,1,0,330,90,140,0,30,65,65,15,45,15,1,2,0,0,4
91,1274,4,rail,0,1,1,1,0,420,80,140,0,25,50,55,15,50,10,1,3,0,0,4
92,1275,4,rail,1,1,1,1,300,330,70,170,40,25,80,35,15,35,25,3,2,1,0,1
92,1276,1,car,1,1,1,1,390,390,70,140,35,35,95,45,5,45,20,3,1,1,0,1
92,1277,1,car,1,1,1,1,345,390,80,130,35,20,50,65,25,55,5,3,2,1,0,1
92,1278,1,car,1,1,1,1,275,360,80,140,40,25,80,55,25,40,20,2,1,1,0,1
92,1279,4,rail,1,1,1,1,275,420,80,130,45,20,80,35,15,40,15,2,3,1,0,1
92,1280,4,rail,1,1,1,1,250,420,60,140,50,20,110,55,20,35,25,3,1,1,0,1
92,1281,3,air,1,1,1,1,390,420,50,130,30,20,65,75,20,55,10,1,2,1,0,1
92,1282,1,car,1,1,1,1,250,420,80,155,35,20,80,55,15,45,20,1,2,1,0,1
92,1283,3,air,1,1,1,1,390,390,50,130,30,20,65,75,10,50,10,2,1,1,0,1
92,1284,4,rail,1,1,1,1,390,390,50,140,35,15,110,75,5,50,20,3,1,1,0,1
92,1285,4,rail,1,1,1,1,275,360,80,155,50,15,110,35,5,35,20,2,1,1,0,1
92,1286,4,rail,1,1,1,1,300,390,50,170,40,20,65,45,20,55,5,2,1,1,0,1
92,1287,4,rail,1,1,1,1,345,345,70,130,45,25,110,45,20,35,10,3,1,1,0,1
92,1288,3,air,1,1,1,1,275,420,50,120,50,15,50,75,5,55,5,1,3,1,0,1
93,1289,1,car,1,1,1,0,345,360,60,0,35,30,50,0,25,55,0,2,0,0,0,4
93,1290,3,air,1,1,1,0,275,360,90,0,45,25,65,0,20,35,0,2,0,0,0,4
93,1291,3,air,1,1,1,0,300,420,90,0,40,15,50,0,10,35,0,1,0,0,0,4
93,1292,1,car,1,1,1,0,250,300,70,0,45,35,65,0,20,50,0,1,0,0,0,4
93,1293,3,air,1,1,1,0,390,390,90,0,30,25,50,0,5,50,0,3,0,0,0,4
93,1294,1,car,1,1,1,0,345,345,90,0,40,35,65,0,10,40,0,3,0,0,0,4
93,1295,1,car,1,1,1,0,345,345,60,0,35,35,95,0,10,40,0,3,0,0,0,4
93,1296,1,car,1,1,1,0,345,345,80,0,45,30,110,0,25,40,0,3,0,0,0,4
93,1297,1,car,1,1,1,0,345,420,60,0,30,15,110,0,20,40,0,2,0,0,0,4
93,1298,1,car,1,1,1,0,250,300,80,0,40,35,95,0,10,40,0,3,0,0,0,4
93,1299,1,car,1,1,1,0,300,300,60,0,45,35,110,0,5,50,0,1,0,0,0,4
93,1300,1,car,1,1,1,0,275,360,70,0,50,20,110,0,25,40,0,1,0,0,0,4
93,1301,3,air,1,1,1,0,345,345,80,0,30,30,50,0,15,50,0,1,0,0,0,4
93,1302,3,air,1,1,1,0,300,300,80,0,50,25,50,0,5,50,0,2,0,0,0,4
94,1303,3,air,1,0,1,1,390,0,50,155,35,0,50,55,0,45,15,2,3,1,0,1
94,1304,4,rail,1,0,1,1,345,0,60,130,40,0,110,45,0,40,10,3,1,1,0,1
94,1305,1,car,1,0,1,1,390,0,60,130,30,0,95,55,0,55,5,2,1,1,0,1
94,1306,1,car,1,0,1,1,345,0,50,140,40,0,80,45,0,50,10,3,2,1,0,1
94,1307,1,car,1,0,1,1,300,0,50,130,50,0,110,75,0,45,10,2,3,1,0,1
94,1308,1,car,1,0,1,1,345,0,80,120,40,0,80,45,0,45,10,3,1,1,0,1
94,1309,4,rail,1,0,1,1,300,0,60,170,40,0,65,45,0,55,15,3,2,1,0,1
94,1310,3,air,1,0,1,1,300,0,60,140,50,0,50,65,0,55,5,3,1,1,0,1
94,1311,3,air,1,0,1,1,275,0,50,155,50,0,50,45,0,50,10,2,1,1,0,1
94,1312,1,car,1,0,1,1,250,0,70,170,35,0,95,45,0,40,25,3,2,1,0,1
94,1313,1,car,1,0,1,1,390,0,70,120,30,0,110,65,0,40,25,1,3,1,0,1
94,1314,1,car,1,0,1,1,250,0,70,140,50,0,95,65,0,45,20,3,1,1,0,1
94,1315,1,car,1,0,1,1,390,0,50,140,30,0,65,75,0,55,10,1,3,1,0,1
94,1316,4,rail,1,0,1,1,345,0,90,140,40,0,50,35,0,55,5,2,3,1,0,1
95,1317,1,car,1,1,0,0,275,390,0,0,50,25,0,0,20,0,0,0,0,0,0,3
95,1318,1,car,1,1,0,0,390,390,0,0,40,25,0,0,5,0,0,0,0,0,0,3
95,1319,1,car,1,1,0,0,390,390,0,0,40,20,0,0,5,0,0,0,0,0,0,3
95,1320,2,bus,1,1,0,0,300,360,0,0,40,25,0,0,15,0,0,0,0,0,0,3
95,1321,1,car,1,1,0,0,345,345,0,0,30,35,0,0,15,0,0,0,0,0,0,3
95,1322,1,car,1,1,0,0,275,300,0,0,40,30,0,0,5,0,0,0,0,0,0,3
95,1323,1,car,1,1,0,0,345,345,0,0,35,35,0,0,20,0,0,0,0,0,0,3
95,1324,1,car,1,1,0,0,300,330,0,0,50,30,0,0,15,0,0,0,0,0,0,3
95,1325,1,car,1,1,0,0,250,360,0,0,30,30,0,0,25,0,0,0,0,0,0,3
95,1326,1,car,1,1,0,0,345,390,0,0,35,25,0,0,25,0,0,0,0,0,0,3
95,1327,1,car,1,1,0,0,275,330,0,0,50,30,0,0,20,0,0,0,0,0,0,3
95,1328,1,car,1,1,0,0,300,330,0,0,45,30,0,0,10,0,0,0,0,0,0,3
95,1329,1,car,1,1,0,0,345,390,0,0,30,15,0,0,5,0,0,0,0,0,0,3
95,1330,1,car,1,1,0,0,300,420,0,0,35,20,0,0,15,0,0,0,0,0,0,3
96,1331,3,air,0,1,1,1,0,330,90,140,0,35,80,65,25,35,15,2,1,0,1,2
96,1332,4,rail,0,1,1,1,0,360,70,155,0,25,80,35,25,45,15,1,2,0,1,2
96,1333,4,rail,0,1,1,1,0,390,80,155,0,25,65,45,15,45,15,1,3,0,1,2
96,1334,4,rail,0,1,1,1,0,420,60,140,0,20,95,75,15,45,10,1,3,0,1,2
96,1335,3,air,0,1,1,1,0,390,70,140,0,15,95,65,5,35,20,2,3,0,1,2
96,1336,3,air,0,1,1,1,0,420,50,130,0,20,80,65,20,35,25,2,1,0,1,2
96,1337,3,air,0,1,1,1,0,330,90,120,0,35,50,65,25,55,5,3,1,0,1,2
96,1338,3,air,0,1,1,1,0,330,80,155,0,25,50,35,15,50,5,1,2,0,1,2
96,1339,3,air,0,1,1,1,0,390,90,120,0,35,80,55,5,45,15,3,1,0,1,2
96,1340,4,rail,0,1,1,1,0,300,80,170,0,35,80,55,10,40,25,1,2,0,1,2
96,1341,3,air,0,1,1,1,0,390,60,155,0,25,65,55,15,50,15,3,2,0,1,2
96,1342,4,rail,0,1,1,1,0,360,50,120,0,35,80,75,15,40,10,3,2,0,1,2
96,1343,3,air,0,1,1,1,0,300,50,120,0,35,95,65,5,50,10,2,1,0,1,2
96,1344,4,rail,0,1,1,1,0,345,60,155,0,30,65,45,20,55,5,1,2,0,1,2
97,1345,4,rail,1,1,0,1,275,330,0,120,50,35,0,45,20,0,5,0,1,1,0,4
97,1346,1,car,1,1,0,1,275,390,0,155,45,15,0,35,25,0,5,0,1,1,0,4
97,1347,1,car,1,1,0,1,300,300,0,155,45,15,0,65,10,0,20,0,1,1,0,4
97,1348,4,rail,1,1,0,1,390,390,0,155,35,35,0,65,10,0,15,0,3,1,0,4
97,1349,4,rail,1,1,0,1,275,360,0,155,40,30,0,55,20,0,5,0,3,1,0,4
97,1350,1,car,1,1,0,1,250,360,0,120,50,25,0,65,15,0,20,0,2,1,0,4
97,1351,4,rail,1,1,0,1,250,390,0,170,45,20,0,35,25,0,15,0,3,1,0,4
97,1352,4,rail,1,1,0,1,275,360,0,170,40,30,0,35,10,0,15,0,3,1,0,4
97,1353,4,rail,1,1,0,1,275,390,0,155,30,25,0,65,15,0,25,0,2,1,0,4
97,1354,4,rail,1,1,0,1,275,330,0,120,50,25,0,55,25,0,5,0,3,1,0,4
97,1355,4,rail,1,1,0,1,390,420,0,130,35,15,0,55,25,0,15,0,1,1,0,4
97,1356,1,car,1,1,0,1,300,390,0,170,45,25,0,45,10,0,5,0,1,1,0,4
97,1357,1,car,1,1,0,1,345,345,0,140,30,35,0,65,5,0,15,0,1,1,0,4
97,1358,1,car,1,1,0,1,250,300,0,140,40,30,0,75,15,0,20,0,2,1,0,4
98,1359,1,car,1,0,1,0,250,0,80,0,50,0,50,0,0,55,0,2,0,0,0,4
98,1360,1,car,1,0,1,0,275,0,70,0,50,0,65,0,0,50,0,1,0,0,0,4
98,1361,3,air,1,0,1,0,390,0,80,0,30,0,80,0,0,35,0,1,0,0,0,4
98,1362,3,air,1,0,1,0,300,0,70,0,40,0,95,0,0,50,0,2,0,0,0,4
98,1363,1,car,1,0,1,0,300,0,70,0,45,0,95,0,0,50,0,3,0,0,0,4
98,1364,1,car,1,0,1,0,275,0,80,0,30,0,95,0,0,35,0,3,0,0,0,4
98,1365,1,car,1,0,1,0,300,0,50,0,40,0,110,0,0,50,0,2,0,0,0,4
98,1366,1,car,1,0,1,0,345,0,60,0,35,0,110,0,0,45,0,2,0,0,0,4
98,1367,1,car,1,0,1,0,250,0,50,0,40,0,95,0,0,40,0,1,0,0,0,4
98,1368,3,air,1,0,1,0,345,0,90,0,35,0,65,0,0,50,0,3,0,0,0,4
98,1369,1,car,1,0,1,0,390,0,50,0,35,0,95,0,0,40,0,2,0,0,0,4
98,1370,1,car,1,0,1,0,250,0,90,0,45,0,50,0,0,35,0,3,0,0,0,4
98,1371,1,car,1,0,1,0,250,0,90,0,40,0,65,0,0,35,0,3,0,0,0,4
98,1372,1,car,1,0,1,0,300,0,50,0,40,0,65,0,0,50,0,1,0,0,0,4
99,1373,1,car,1,1,0,1,390,390,0,130,30,15,0,75,10,0,15,0,3,0,0,2
99,1374,4,rail,1,1,0,1,345,345,0,120,45,35,0,45,25,0,5,0,1,0,0,2
99,1375,1,car,1,1,0,1,250,390,0,120,45,20,0,75,20,0,5,0,2,0,0,2
99,1376,1,car,1,1,0,1,300,420,0,130,45,15,0,75,10,0,15,0,3,0,0,2
99,1377,1,car,1,1,0,1,390,420,0,130,30,15,0,65,20,0,20,0,1,0,0,2
99,1378,2,bus,1,1,0,1,390,390,0,155,40,15,0,65,10,0,25,0,1,0,0,2
99,1379,1,car,1,1,0,1,250,330,0,155,45,30,0,65,10,0,15,0,3,0,0,2
99,1380,1,car,1,1,0,1,275,390,0,130,40,15,0,65,5,0,20,0,1,0,0,2
99,1381,4,rail,1,1,0,1,275,420,0,155,50,20,0,35,15,0,10,0,3,0,0,2
99,1382,4,rail,1,1,0,1,345,360,0,155,50,30,0,45,20,0,5,0,3,0,0,2
99,1383,1,car,1,1,0,1,390,390,0,120,35,35,0,75,25,0,15,0,2,0,0,2
99,1384,4,rail,1,1,0,1,300,330,0,155,35,30,0,45,15,0,20,0,1,0,0,2
99,1385,1,car,1,1,0,1,250,360,0,120,50,30,0,55,25,0,25,0,2,0,0,2
99,1386,4,rail,1,1,0,1,390,390,0,120,35,35,0,55,20,0,10,0,1,0,0,2
100,1387,1,car,1,1,0,1,390,390,0,130,35,35,0,75,20,0,25,0,2,1,0,2
100,1388,4,rail,1,1,0,1,300,300,0,170,30,35,0,55,10,0,25,0,2,1,0,2
100,1389,4,rail,1,1,0,1,345,345,0,130,45,25,0,35,10,0,5,0,3,1,0,2
100,1390,4,rail,1,1,0,1,390,390,0,155,35,35,0,55,5,0,15,0,1,1,0,2
100,1391,4,rail,1,1,0,1,345,420,0,170,30,15,0,45,15,0,10,0,2,1,0,2
100,1392,1,car,1,1,0,1,345,420,0,120,30,20,0,75,15,0,10,0,2,1,0,2
100,1393,1,car,1,1,0,1,250,360,0,120,50,20,0,45,5,0,20,0,2,1,0,2
100,1394,1,car,1,1,0,1,275,360,0,170,35,30,0,35,15,0,20,0,3,1,0,2
100,1395,4,rail,1,1,0,1,275,360,0,120,50,30,0,45,15,0,20,0,2,1,0,2
100,1396,1,car,1,1,0,1,300,300,0,170,45,30,0,35,10,0,5,0,3,1,0,2
100,1397,1,car,1,1,0,1,275,360,0,130,50,15,0,65,20,0,15,0,3,1,0,2
100,1398,1,car,1,1,0,1,345,360,0,140,30,25,0,75,25,0,5,0,2,1,0,2
100,1399,4,rail,1,1,0,1,250,420,0,130,50,20,0,65,20,0,10,0,2,1,0,2
100,1400,1,car,1,1,0,1,390,420,0,140,35,20,0,55,5,0,5,0,1,1,0,2
101,1401,1,car,1,0,0,1,390,0,0,170,40,0,0,35,0,0,5,0,2,0,0,4
101,1402,4,rail,1,0,0,1,390,0,0,140,30,0,0,55,0,0,5,0,1,0,0,4
