id,obs_id,choice,chosen_alt,av_walk,av_cycle,av_pt,av_drive,dur_walking,dur_cycling,dur_pt,dur_driving,dur_pt_access,cost_transit,cost_drive,pt_interchanges,driving_traffic_percent,household_id,person_n,purpose,age,female,driving_license,car_ownership
1753,1754,4,drive,1,1,1,1,0.350277778,0.1325,0.06,0.082222222,0.041944444,0.0,0.23,0,0.1047299999999999,365,3,2,1,0,0,1
1754,1755,4,drive,1,1,1,1,0.338055556,0.0975,0.0891666669999999,0.091388889,0.074722222,0.0,0.25,0,0.0212766,365,3,3,1,0,0,1
1755,1756,3,pt,1,1,1,1,0.9975,0.333055556,0.6369444439999999,0.274166667,0.072777778,3.0,0.73,1,0.303951,366,0,2,1,1,0,2
1756,1757,3,pt,1,1,1,1,1.023055556,0.303055556,0.5827777779999999,0.334166667,0.0625,4.5,0.85,2,0.466334,366,0,2,1,1,0,2
1757,1758,4,drive,1,1,1,1,1.717222222,0.557222222,0.8499999999999999,0.405555556,0.173611111,3.3,1.26,1,0.560959,366,1,1,1,0,1,2
1758,1759,4,drive,1,1,1,1,1.7338888890000002,0.543333333,0.3,0.306944444,0.46,1.5,1.21,0,0.2298639999999999,366,1,1,1,0,1,2
1759,1760,4,drive,1,1,1,1,0.810277778,0.268333333,0.196111111,0.215277778,0.384444444,1.5,0.6,0,0.467097,367,0,1,3,1,1,2
1760,1761,4,drive,1,1,1,1,0.8136111109999999,0.235833333,0.5099999999999999,0.268055556,0.139166667,3.0,0.65,1,0.357513,367,0,1,3,1,1,2
1761,1762,4,drive,1,1,1,1,0.3908333329999999,0.096388889,0.066666667,0.134444444,0.138611111,1.7,0.34,0,0.283058,368,0,2,2,1,1,1
1762,1763,4,drive,1,1,1,1,0.438611111,0.148888889,0.083333333,0.1472222219999999,0.133611111,1.7,0.35,0,0.362264,368,0,2,2,1,1,1
1763,1764,4,drive,1,1,1,1,0.3908333329999999,0.096388889,0.066666667,0.1225,0.138611111,1.5,0.32,0,0.195011,368,0,2,2,1,1,1
1764,1765,4,drive,1,1,1,1,0.438611111,0.148888889,0.083333333,0.135555556,0.133611111,1.5,0.34,0,0.346311,368,0,2,2,1,1,1
1765,1766,3,pt,1,1,1,1,1.7158333330000002,0.575833333,0.3,0.6625,0.274722222,2.9,12.04,0,0.72956,368,1,1,2,0,1,1
1766,1767,3,pt,1,1,1,1,1.786111111,0.627777778,0.35,0.689444444,0.265833333,2.9,12.129999999999999,0,0.7236100000000001,368,1,1,2,0,1,1
1767,1768,4,drive,1,1,1,1,0.3908333329999999,0.096388889,0.066666667,0.134444444,0.138611111,0.85,0.34,0,0.283058,368,2,2,1,0,0,1
1768,1769,4,drive,1,1,1,1,0.438611111,0.148888889,0.083333333,0.135555556,0.133611111,0.75,0.34,0,0.346311,368,2,2,1,0,0,1
1769,1770,4,drive,1,1,1,1,0.3908333329999999,0.096388889,0.066666667,0.134444444,0.138611111,0.0,0.34,0,0.283058,368,3,2,1,1,0,1
1770,1771,4,drive,1,1,1,1,0.438611111,0.148888889,0.083333333,0.135555556,0.133611111,0.0,0.34,0,0.346311,368,3,2,1,1,0,1
1771,1772,4,drive,1,1,1,1,0.3908333329999999,0.096388889,0.066666667,0.134444444,0.138611111,0.0,0.34,0,0.283058,368,4,2,1,0,0,1
1772,1773,4,drive,1,1,1,1,0.438611111,0.148888889,0.083333333,0.135555556,0.133611111,0.0,0.34,0,0.346311,368,4,2,1,0,0,1
1773,1774,4,drive,1,1,1,1,0.916944444,0.275277778,0.395555556,0.2369444439999999,0.050833333,0.0,0.63,0,0.164127,369,0,3,4,1,0,0
1774,1775,4,drive,1,1,1,1,0.917222222,0.255555556,0.334722222,0.283611111,0.056666667,0.0,0.7,0,0.355534,369,0,3,4,1,0,0
1775,1776,3,pt,1,1,1,1,0.350555556,0.112222222,0.080277778,0.089444444,0.1191666669999999,0.0,0.22,0,0.2173909999999999,370,0,3,4,1,0,0
1776,1777,1,walk,1,1,1,1,0.165555556,0.0536111109999999,0.055555556,0.096111111,0.014722222,0.0,0.21,0,0.153179,370,0,5,4,1,0,0
1777,1778,3,pt,1,1,1,1,0.165833333,0.0505555559999999,0.036944444,0.0388888889999999,0.0436111109999999,0.0,0.1,0,0.242857,370,0,3,4,1,0,0
1778,1779,3,pt,1,1,1,1,0.19,0.081388889,0.0536111109999999,0.0847222219999999,0.101388889,1.5,0.17,0,0.429508,371,0,2,1,1,1,0
1779,1780,3,pt,1,1,1,1,0.348888889,0.1066666669999999,0.033333333,0.126944444,0.1197222219999999,1.7,0.36,0,0.284464,371,0,5,1,1,1,0
1780,1781,3,pt,1,1,1,1,0.149722222,0.0577777779999999,0.05,0.048055556,0.048333333,1.5,0.11,0,0.213873,371,0,3,1,1,1,0
1781,1782,1,walk,1,1,1,1,0.125277778,0.059166667,0.025555556,0.048333333,0.071388889,1.5,0.11,0,0.0574713,371,0,3,1,1,1,0
1782,1783,3,pt,1,1,1,1,0.19,0.081388889,0.0536111109999999,0.0847222219999999,0.101388889,0.0,0.17,0,0.429508,371,1,2,1,1,0,0
1783,1784,1,walk,1,1,1,1,0.182222222,0.068055556,0.033333333,0.075833333,0.1047222219999999,0.0,0.18,0,0.0549451,371,1,2,1,1,0,0
1784,1785,1,walk,1,1,1,1,0.125277778,0.059166667,0.025555556,0.048333333,0.071388889,0.0,0.11,0,0.0574713,371,1,3,1,1,0,0
1785,1786,4,drive,1,1,1,1,0.302777778,0.128888889,0.035555556,0.091666667,0.191111111,1.5,0.29,0,0.151515,372,0,2,3,1,1,1
1786,1787,4,drive,1,1,1,1,0.297222222,0.085277778,0.041944444,0.0777777779999999,0.194444444,1.5,0.27,0,0.278571,372,0,2,3,1,1,1
1787,1788,4,drive,1,1,1,1,0.302777778,0.128888889,0.0358333329999999,0.094722222,0.191111111,1.5,0.29,0,0.140762,372,0,2,3,1,1,1
1788,1789,4,drive,1,1,1,1,0.297222222,0.085277778,0.041944444,0.079444444,0.194444444,1.5,0.28,0,0.248252,372,0,2,3,1,1,1
1789,1790,4,drive,1,1,1,1,3.562222222,1.097777778,1.174444444,0.738055556,0.109166667,5.8,3.23,3,0.520512,372,1,4,2,0,1,1
1790,1791,3,pt,1,1,1,1,4.768055556,1.386388889,0.9824999990000001,0.685555556,0.036111111,6.1,2.93,2,0.292545,372,2,4,1,0,1,1
1791,1792,3,pt,1,1,1,1,4.709166667,1.4422222219999998,0.938055555,1.266666667,0.0886111109999999,7.0,14.09,2,0.667982,372,2,4,1,0,1,1
1792,1793,3,pt,1,1,1,1,0.4083333329999999,0.154444444,0.047222222,0.123333333,0.289166667,0.0,0.31,0,0.126126,372,3,2,1,0,0,1
1793,1794,3,pt,1,1,1,1,0.400555556,0.108611111,0.0430555559999999,0.105277778,0.273611111,0.0,0.3,0,0.060686,372,3,2,1,0,0,1
1794,1795,4,drive,1,1,1,1,0.302777778,0.128888889,0.035555556,0.091666667,0.191111111,0.0,0.23,0,0.151515,372,4,2,1,0,0,1
1795,1796,4,drive,1,1,1,1,0.297222222,0.085277778,0.041944444,0.079444444,0.194444444,0.0,0.22,0,0.248252,372,4,2,1,0,0,1
1796,1797,4,drive,1,1,1,1,1.765555556,0.6125,0.7833333329999999,0.614444444,0.115277778,3.2,1.69,1,0.57821,373,1,1,2,0,1,1
1797,1798,4,drive,1,1,1,1,0.323055556,0.1025,0.081666667,0.085277778,0.2344444439999999,1.5,0.24,0,0.00977199,374,0,1,3,1,0,1
1798,1799,1,walk,1,1,1,1,0.224444444,0.074722222,0.083333333,0.070277778,0.1172222219999999,1.5,0.19,0,0.0869565,374,0,4,3,1,0,1
1799,1800,1,walk,1,1,1,1,0.183611111,0.0436111109999999,0.088333333,0.066944444,0.0505555559999999,1.5,0.16,0,0.0,374,0,4,3,1,0,1
1800,1801,4,drive,1,1,1,1,0.323055556,0.1025,0.081666667,0.085277778,0.2344444439999999,1.5,0.24,0,0.00977199,374,1,1,2,0,1,1
1801,1802,4,drive,1,1,1,1,0.329444444,0.091666667,0.074166667,0.0925,0.2691666669999999,1.5,0.25,0,0.015015,374,1,1,2,0,1,1
1802,1803,4,drive,1,1,1,1,0.323055556,0.1025,0.088333333,0.088888889,0.2344444439999999,1.5,0.24,0,0.053125,374,1,1,2,0,1,1
1803,1804,4,drive,1,1,1,1,0.329444444,0.091666667,0.093055556,0.093888889,0.257777778,1.5,0.25,0,0.0236685999999999,374,1,1,2,0,1,1
1804,1805,3,pt,1,1,1,1,2.658888889,0.785,0.7666666660000001,0.6919444440000001,0.268611111,3.0,2.24,1,0.526696,374,3,2,1,0,1,1
1805,1806,3,pt,1,1,1,1,2.613888889,0.7383333329999999,0.805555556,0.845833333,0.224722222,4.3,2.43,2,0.6745479999999999,374,3,2,1,0,1,1
1806,1807,2,cycle,1,1,1,1,1.038055556,0.359722222,0.333333333,0.355277778,0.211111111,2.9,0.79,1,0.782643,375,0,1,2,0,1,0
1807,1808,2,cycle,1,1,1,1,0.646944444,0.224166667,0.1999999999999999,0.190555556,0.078055556,2.4,0.44,1,0.588921,375,0,5,2,0,1,0
1808,1809,1,walk,1,1,1,1,0.200277778,0.079166667,0.098055556,0.074722222,0.059444444,1.5,0.15,0,0.591078,375,0,5,2,0,1,0
1809,1810,2,cycle,1,1,1,1,0.4683333329999999,0.164444444,0.211666667,0.1747222219999999,0.14,1.5,0.37,0,0.534181,375,0,5,2,0,1,0
1810,1811,3,pt,1,1,1,1,2.1975,0.6311111110000001,0.466666667,0.351111111,0.101388889,4.4,1.33,1,0.366297,376,0,1,3,1,1,1
1811,1812,4,drive,1,1,1,1,1.113055556,0.296111111,0.2166666669999999,0.190277778,0.206111111,1.5,0.69,0,0.110949,376,1,3,3,0,1,1
1812,1813,4,drive,1,1,1,1,1.113055556,0.301388889,0.233333333,0.241666667,0.175555556,1.5,0.79,0,0.1448279999999999,376,1,3,3,0,1,1
1813,1814,3,pt,1,1,1,1,2.295,0.760277778,0.6000000009999998,0.528333333,0.199166667,4.4,1.97,1,0.48265,376,2,1,1,1,0,1
1814,1815,3,pt,1,1,1,1,2.155555556,0.718888889,0.7019444449999999,0.611666667,0.1925,4.5,1.49,2,0.534514,377,1,1,2,1,0,1
1815,1816,3,pt,1,1,1,1,2.108055556,0.646388889,0.773611111,0.663055556,0.208611111,4.7,1.47,2,0.528697,377,1,1,2,1,0,1
1816,1817,3,pt,1,1,1,1,2.142222222,0.694722222,0.333333333,0.535555556,0.3827777779999999,3.3,1.29,0,0.517116,377,2,1,3,1,0,1
1817,1818,3,pt,1,1,1,1,2.1269444440000003,0.671111111,0.333333333,0.681111111,0.381944444,2.8,11.95,0,0.536297,377,2,1,3,1,0,1
1818,1819,4,drive,1,1,1,1,3.934166667,1.225,1.075,0.784166667,0.258611111,4.8,2.67,2,0.572086,377,3,4,1,0,1,1
1819,1820,1,walk,1,1,1,1,0.327777778,0.083888889,0.076666667,0.111111111,0.186111111,1.5,0.32,0,0.27,378,0,2,3,1,1,1
1820,1821,3,pt,1,1,1,1,2.156388889,0.7130555559999999,0.4,0.7797222220000001,0.090555556,3.3,12.39,1,0.7335229999999999,378,0,5,3,1,1,1
1821,1822,1,walk,1,1,1,1,0.341388889,0.102777778,0.0633333329999999,0.107777778,0.206111111,1.5,0.31,0,0.1443299999999999,378,0,2,3,1,1,1
1822,1823,2,cycle,1,1,1,1,1.695277778,0.538333333,0.560277778,0.383055556,0.2613888889999999,1.5,1.16,0,0.29079,378,1,4,3,0,1,1
1823,1824,2,cycle,1,1,1,1,1.699444444,0.523333333,0.346111111,0.325277778,0.2688888889999999,1.5,1.11,0,0.171648,378,1,4,3,0,1,1
1824,1825,1,walk,1,1,1,1,0.327777778,0.083888889,0.076666667,0.111111111,0.186111111,0.0,0.32,0,0.27,378,2,2,1,0,0,1
1825,1826,1,walk,1,1,1,1,0.341388889,0.102777778,0.0633333329999999,0.107777778,0.206111111,0.0,0.31,0,0.1443299999999999,378,2,2,1,0,0,1
1826,1827,4,drive,1,1,1,1,0.330833333,0.116388889,0.1075,0.089444444,0.187222222,1.5,0.24,0,0.0217391,379,0,2,2,1,1,1
1827,1828,4,drive,1,1,1,1,0.288055556,0.0847222219999999,0.022222222,0.090555556,0.271111111,1.5,0.25,0,0.00306748,379,0,2,2,1,1,1
1828,1829,4,drive,1,1,1,1,0.330833333,0.116388889,0.114166667,0.09,0.187222222,1.5,0.24,0,0.0185185,379,0,2,2,1,1,1
1829,1830,3,pt,1,1,1,1,0.213333333,0.066388889,0.098888889,0.07,0.019166667,0.0,0.18,0,0.40873,379,1,2,1,1,0,1
1830,1831,3,pt,1,1,1,1,0.238055556,0.080833333,0.1,0.059444444,0.0430555559999999,0.0,0.16,0,0.303738,379,1,2,1,1,0,1
1831,1832,4,drive,1,1,1,1,0.330833333,0.116388889,0.114166667,0.089444444,0.187222222,0.0,0.24,0,0.00931677,379,2,2,1,1,0,1
1832,1833,3,pt,1,1,1,1,1.2325,0.4169444439999999,0.25,0.431944444,0.344166667,0.0,1.06,0,0.7633439999999999,380,0,3,4,1,1,2
1833,1834,3,pt,1,1,1,1,1.249166667,0.445,0.2166666669999999,0.3933333329999999,0.363611111,0.0,1.0,0,0.610876,380,0,3,4,1,1,2
1834,1835,3,pt,1,1,1,1,0.208888889,0.076388889,0.0605555559999999,0.071666667,0.085,0.0,0.17,0,0.321705,380,0,4,4,1,1,2
1835,1836,3,pt,1,1,1,1,0.228611111,0.095555556,0.041666667,0.070277778,0.132777778,0.0,0.17,0,0.494071,380,0,4,4,1,1,2
1836,1837,3,pt,1,1,1,1,4.464722222,1.413055556,0.666666666,1.372222222,0.195,7.8,14.05,2,0.75668,381,0,4,2,0,1,1
1837,1838,3,pt,1,1,1,1,4.747777778000001,1.549166667,0.7166666669999999,1.332222222,0.133611111,7.8,13.96,1,0.648457,381,0,5,2,0,1,1
1838,1839,1,walk,1,1,1,1,0.31,0.1172222219999999,0.048055556,0.0511111109999999,0.0855555559999999,1.5,0.2,0,0.38587,381,0,5,2,0,1,1
1839,1840,1,walk,1,1,1,1,0.488055556,0.129722222,0.050833333,0.090277778,0.245277778,1.5,0.33,0,0.1753849999999999,381,0,3,2,0,1,1
1840,1841,1,walk,1,1,1,1,0.148888889,0.068055556,0.040555556,0.049722222,0.083333333,1.5,0.13,0,0.0,381,1,2,2,1,1,1
1841,1842,1,walk,1,1,1,1,0.149166667,0.0580555559999999,0.02,0.0352777779999999,0.100277778,1.5,0.11,0,0.188976,381,1,2,2,1,1,1
1842,1843,4,drive,1,1,1,1,0.5175,0.212222222,0.33861111099999996,0.131944444,0.074722222,3.0,0.4,1,0.231579,381,1,3,2,1,1,1
1843,1844,1,walk,1,1,1,1,0.299166667,0.0866666669999999,0.088888889,0.131666667,0.039444444,1.5,0.34,0,0.234177,381,1,5,2,1,1,1
1844,1845,1,walk,1,1,1,1,0.456666667,0.159722222,0.121944444,0.109166667,0.143055556,1.5,0.32,0,0.302799,381,1,5,2,1,1,1
1845,1846,4,drive,1,1,1,1,0.268333333,0.063611111,0.094444444,0.0625,0.0,1.5,0.19,0,0.386667,381,1,5,2,1,1,1
1846,1847,4,drive,1,1,1,1,0.31,0.1172222219999999,0.048055556,0.0511111109999999,0.0855555559999999,1.5,0.2,0,0.38587,381,1,5,2,1,1,1
1847,1848,4,drive,1,1,1,1,0.488055556,0.129722222,0.050833333,0.090277778,0.245277778,1.5,0.33,0,0.1753849999999999,381,1,3,2,1,1,1
1848,1849,1,walk,1,1,1,1,0.148888889,0.068055556,0.040555556,0.049722222,0.083333333,0.0,0.13,0,0.0,381,2,2,1,0,0,1
1849,1850,1,walk,1,1,1,1,0.456666667,0.159722222,0.121944444,0.109166667,0.143055556,0.0,0.32,0,0.302799,381,2,5,1,0,0,1
1850,1851,4,drive,1,1,1,1,0.268333333,0.063611111,0.094444444,0.0625,0.0,0.0,0.19,0,0.386667,381,2,5,1,0,0,1
1851,1852,4,drive,1,1,1,1,0.31,0.1172222219999999,0.048055556,0.0511111109999999,0.0855555559999999,0.0,0.2,0,0.38587,381,2,5,1,0,0,1
1852,1853,1,walk,1,1,1,1,0.488055556,0.129722222,0.050833333,0.090277778,0.245277778,0.0,0.33,0,0.1753849999999999,381,2,3,1,0,0,1
1853,1854,4,drive,1,1,1,1,1.073611111,0.4427777779999999,0.133333333,0.495833333,0.270833333,2.4,11.91,0,0.666667,382,1,4,1,0,1,2
1854,1855,4,drive,1,1,1,1,1.073611111,0.4427777779999999,0.133333333,0.495833333,0.270833333,2.4,11.620000000000001,0,0.666667,382,3,4,3,0,1,2
1855,1856,3,pt,1,1,1,1,1.096944444,0.394166667,0.7111111109999999,0.310555556,0.101388889,0.75,0.8,0,0.355993,383,0,3,3,1,1,2
1856,1857,1,walk,1,1,1,1,0.093611111,0.039444444,0.0275,0.036111111,0.060277778,0.75,0.08,0,0.3,383,0,5,3,1,1,2
1857,1858,3,pt,1,1,1,1,1.103055556,0.3494444439999999,0.7333333329999999,0.298611111,0.085277778,0.75,0.81,0,0.383256,383,0,3,3,1,1,2
1858,1859,1,walk,1,1,1,1,0.385,0.0991666669999999,0.059722222,0.068611111,0.276111111,0.0,0.23,0,0.0931174,384,0,3,4,0,1,2
1859,1860,3,pt,1,1,1,1,0.297777778,0.135,0.0922222219999999,0.154722222,0.067222222,0.0,0.48,0,0.470377,384,0,3,4,0,1,2
1860,1861,3,pt,1,1,1,1,0.386666667,0.105833333,0.117777778,0.0847222219999999,0.103333333,0.0,0.28,0,0.4,384,0,3,4,0,1,2
1861,1862,4,drive,1,1,1,1,0.45,0.155833333,0.132222222,0.136111111,0.2175,1.5,0.35,0,0.257143,385,0,3,3,1,1,2
1862,1863,4,drive,1,1,1,1,0.455555556,0.163611111,0.140277778,0.129444444,0.209166667,1.5,0.34,0,0.2403429999999999,385,0,3,3,1,1,2
1863,1864,4,drive,1,1,1,1,0.45,0.155833333,0.096666667,0.134166667,0.203611111,0.0,0.35,0,0.2650099999999999,385,1,3,4,0,1,2
1864,1865,4,drive,1,1,1,1,0.455555556,0.163611111,0.137777778,0.138888889,0.2275,0.0,0.35,0,0.314,385,1,3,4,0,1,2
1865,1866,3,pt,1,1,1,1,3.658611111,1.213888889,0.6333333329999999,1.023611111,0.2288888889999999,0.0,2.82,1,0.700678,385,1,1,4,0,1,2
1866,1867,3,pt,1,1,1,1,2.144166667,0.7986111109999999,0.2666666669999999,0.729722222,0.121388889,0.0,12.42,0,0.73582,385,1,4,4,0,1,2
1867,1868,3,pt,1,1,1,1,1.843888889,0.590833333,0.483333333,0.714166667,0.248055556,0.0,1.69,1,0.626604,385,1,4,4,0,1,2
1868,1869,3,pt,1,1,1,1,1.43,0.438611111,0.7875000000000001,0.504722222,0.146388889,3.0,1.07,1,0.6835439999999999,386,0,1,3,1,0,0
1869,1870,3,pt,1,1,1,1,1.5072222219999998,0.478055556,0.668055556,0.4552777779999999,0.140277778,3.0,1.04,1,0.6400239999999999,386,0,1,3,1,0,0
1870,1871,3,pt,1,1,1,1,1.968333333,0.6736111109999999,0.6666666659999998,0.656944444,0.195833333,3.2,2.17,1,0.42833,387,0,1,2,0,1,1
1871,1872,3,pt,1,1,1,1,2.026388889,0.806388889,0.624444445,0.6269444439999999,0.218333333,3.0,2.09,1,0.43066,387,0,1,2,0,1,1
1872,1873,4,drive,1,1,1,1,0.274722222,0.096111111,0.028611111,0.088055556,0.166666667,1.5,0.27,0,0.0662461,387,1,3,2,1,1,1
1873,1874,4,drive,1,1,1,1,0.294722222,0.090277778,0.028333333,0.058333333,0.170833333,1.5,0.19,0,0.0571428999999999,387,1,3,2,1,1,1
1874,1875,4,drive,1,1,1,1,2.252222222,0.7747222220000001,0.740555555,0.538055556,0.353055556,3.0,1.58,1,0.222509,387,1,1,2,1,1,1
1875,1876,4,drive,1,1,1,1,2.194722222,0.640277778,0.818888889,0.397222222,0.2,3.0,1.41,1,0.127972,387,1,1,2,1,1,1
1876,1877,4,drive,1,1,1,1,0.6719444440000001,0.219444444,0.133333333,0.162777778,0.2738888889999999,1.5,0.44,0,0.182594,388,1,3,2,1,1,2
1877,1878,4,drive,1,1,1,1,0.6719444440000001,0.219444444,0.133333333,0.162777778,0.2738888889999999,0.0,0.44,0,0.182594,388,2,3,1,0,0,2
1878,1879,4,drive,1,1,1,1,0.6941666670000001,0.223333333,0.07,0.196111111,0.411388889,1.5,0.53,0,0.212465,389,0,3,3,1,1,2
1879,1880,4,drive,1,1,1,1,0.725555556,0.247777778,0.260833333,0.205555556,0.146111111,1.5,0.64,0,0.331081,389,0,5,3,1,1,2
1880,1881,4,drive,1,1,1,1,0.858611111,0.3363888889999999,0.24249999999999988,0.205277778,0.175,3.0,0.65,1,0.244926,389,0,3,3,1,1,2
1881,1882,3,pt,1,1,1,1,1.945555556,0.578888889,0.3,0.5541666670000001,0.344166667,2.35,1.47,0,0.5208020000000001,389,1,2,1,0,1,2
1882,1883,3,pt,1,1,1,1,1.956666667,0.591944444,0.2666666669999999,0.491111111,0.3444444439999999,1.75,1.43,0,0.459842,389,1,2,1,0,1,2
1883,1884,4,drive,1,1,1,1,2.8413888889999996,0.8938888890000001,0.6,0.801111111,0.276666667,3.35,2.17,1,0.534327,389,1,3,1,0,1,2
1884,1885,3,pt,1,1,1,1,0.620833333,0.206666667,0.15,0.145277778,0.105833333,0.0,0.39,0,0.219885,390,0,3,4,1,0,0
1885,1886,3,pt,1,1,1,1,0.565,0.165555556,0.138333333,0.131944444,0.098333333,0.0,0.36,0,0.2,390,0,3,4,1,0,0
1886,1887,3,pt,1,1,1,1,0.493333333,0.147777778,0.098611111,0.144444444,0.151388889,1.5,0.35,0,0.35,391,0,3,1,0,0,0
1887,1888,3,pt,1,1,1,1,0.600555556,0.214722222,0.151111111,0.141944444,0.058888889,1.5,0.37,0,0.72407,391,0,5,1,0,0,0
1888,1889,3,pt,1,1,1,1,0.4044444439999999,0.1475,0.05,0.142777778,0.109444444,2.4,0.38,0,0.445525,391,0,5,1,0,0,0
1889,1890,3,pt,1,1,1,1,1.086388889,0.341111111,0.322222222,0.215833333,0.2238888889999999,1.5,0.79,0,0.190476,391,0,3,1,0,0,0
1890,1891,1,walk,1,1,1,1,0.588611111,0.176111111,0.227222222,0.175833333,0.114166667,1.5,0.43,0,0.230648,392,0,4,2,0,1,0
1891,1892,1,walk,1,1,1,1,0.152777778,0.040277778,0.0841666669999999,0.075833333,0.067222222,1.5,0.14,0,0.1501829999999999,392,0,5,2,0,1,0
1892,1893,1,walk,1,1,1,1,0.155833333,0.056111111,0.085277778,0.099444444,0.080277778,1.5,0.19,0,0.310056,392,0,5,2,0,1,0
1893,1894,1,walk,1,1,1,1,0.290555556,0.120833333,0.09,0.0991666669999999,0.1397222219999999,1.5,0.25,0,0.1428569999999999,392,0,3,2,0,1,0
1894,1895,4,drive,1,1,1,1,0.5397222220000001,0.153611111,0.204166667,0.124722222,0.224444444,1.5,0.32,0,0.25167,393,0,4,2,0,1,2
1895,1896,4,drive,1,1,1,1,0.525277778,0.152222222,0.314444444,0.165,0.065,3.0,0.37,1,0.385522,393,0,4,2,0,1,2
1896,1897,4,drive,1,1,1,1,1.5252777780000002,0.538333333,0.3833333339999998,0.410555556,0.2397222219999999,3.9,1.02,1,0.587957,393,0,3,2,0,1,2
1897,1898,4,drive,1,1,1,1,1.501944444,0.543888889,0.48666666699999994,0.319444444,0.140555556,3.9,0.94,1,0.6,393,0,3,2,0,1,2
1898,1899,3,pt,1,1,1,1,2.193055556,0.822777778,0.3833333329999999,0.695555556,0.2847222219999999,2.9,12.31,0,0.775958,394,0,1,2,0,1,2
1899,1900,1,walk,1,1,1,1,0.081388889,0.0427777779999999,0.018888889,0.074166667,0.056944444,1.5,10.64,0,0.8014979999999999,394,0,5,2,0,1,2
1900,1901,3,pt,1,1,1,1,2.1783333330000003,0.719722222,0.702222222,0.556944444,0.020555556,3.9,1.66,1,0.797506,394,0,1,2,0,1,2
1901,1902,3,pt,1,1,1,1,4.938611111,1.6813888890000002,0.716666667,1.261944444,0.192222222,7.49,3.31,1,0.651552,395,0,4,2,0,1,0
1902,1903,1,walk,1,1,1,1,0.2213888889999999,0.084444444,0.033333333,0.061388889,0.116111111,1.5,0.14,0,0.239819,395,1,2,2,1,1,0
1903,1904,1,walk,1,1,1,1,0.187777778,0.064166667,0.044444444,0.075,0.076111111,1.5,0.15,0,0.259259,395,1,5,2,1,1,0
1904,1905,1,walk,1,1,1,1,0.2213888889999999,0.084444444,0.044444444,0.061666667,0.116111111,1.5,0.14,0,0.22973,395,1,2,2,1,1,0
1905,1906,1,walk,1,1,1,1,0.2075,0.080555556,0.045833333,0.069722222,0.118333333,1.5,0.15,0,0.330677,395,1,2,2,1,1,0
1906,1907,4,drive,1,1,1,1,0.280277778,0.111388889,0.078333333,0.070833333,0.0925,0.0,0.18,0,0.384314,396,1,1,4,1,1,1
1907,1908,3,pt,1,1,1,1,0.281111111,0.0875,0.098611111,0.0736111109999999,0.081666667,0.0,0.18,0,0.381132,396,1,1,4,1,1,1
1908,1909,4,drive,1,1,1,1,0.280277778,0.111388889,0.078333333,0.070833333,0.0925,0.0,0.18,0,0.384314,396,2,3,4,0,1,1
1909,1910,4,drive,1,1,1,1,0.382222222,0.120277778,0.05,0.105277778,0.225277778,2.1,0.32,0,0.0765171,397,1,2,2,1,1,2
1910,1911,4,drive,1,1,1,1,0.133888889,0.055833333,0.0352777779999999,0.046944444,0.076944444,1.5,0.11,0,0.301775,397,1,5,2,1,1,2
1911,1912,4,drive,1,1,1,1,0.426388889,0.109722222,0.1072222219999999,0.0711111109999999,0.1222222219999999,1.5,0.26,0,0.183594,397,1,3,2,1,1,2
1912,1913,4,drive,1,1,1,1,0.379722222,0.120277778,0.05,0.1041666669999999,0.260833333,1.9,0.32,0,0.0586666999999999,397,1,2,2,1,1,2
1913,1914,4,drive,1,1,1,1,0.468055556,0.131111111,0.143055556,0.128055556,0.166388889,1.5,0.37,0,0.121475,397,1,5,2,1,1,2
1914,1915,4,drive,1,1,1,1,0.382222222,0.120277778,0.05,0.105277778,0.225277778,0.0,0.28,0,0.0765171,397,2,2,1,1,0,2
1915,1916,4,drive,1,1,1,1,0.468055556,0.131111111,0.143055556,0.127777778,0.166388889,0.0,0.31,0,0.11087,397,2,5,1,1,0,2
1916,1917,4,drive,1,1,1,1,0.382222222,0.120277778,0.05,0.105277778,0.225277778,0.0,0.28,0,0.0765171,397,3,2,1,1,0,2
1917,1918,4,drive,1,1,1,1,0.468055556,0.131111111,0.143055556,0.128055556,0.166388889,0.0,0.31,0,0.121475,397,3,5,1,1,0,2
1918,1919,1,walk,1,1,1,1,0.138055556,0.055833333,0.016388889,0.022222222,0.1036111109999999,1.5,10.55,0,0.375,398,0,4,2,0,1,1
1919,1920,2,cycle,1,1,1,1,4.232222222,1.237222222,0.913611111,1.223333333,0.101388889,7.9,14.2,2,0.563806,398,0,1,2,0,1,1
1920,1921,4,drive,1,1,1,1,0.820277778,0.221111111,0.188055556,0.1938888889999999,0.2288888889999999,1.5,0.58,0,0.425501,398,1,5,2,1,1,1
1921,1922,3,pt,1,1,1,1,3.1275,1.018333333,0.5666666659999999,1.01,0.252222222,3.3,13.129999999999999,1,0.632838,399,0,1,3,0,1,1
1922,1923,3,pt,1,1,1,1,0.3702777779999999,0.124444444,0.0325,0.153888889,0.2713888889999999,0.0,0.31,0,0.151625,399,3,5,1,0,0,1
1923,1924,1,walk,1,1,1,1,0.491666667,0.163055556,0.016666667,0.200277778,0.178611111,0.75,0.45,0,0.160888,399,3,5,1,0,0,1
1924,1925,3,pt,1,1,1,1,0.536388889,0.1925,0.033333333,0.222777778,0.227777778,0.75,0.48,0,0.2344139999999999,399,3,3,1,0,0,1
