id,obs_id,choice,chosen_alt,av_1,av_2,timept,timecar,costpt,costcar,walkingtimept,waitingtimept,nbtransf,ovt_pt_transit,housetype,ownhouse,income,gender,st,caravail,education,age,destact,nbcar,nbhousehold
54541041,1227,2,private,1,1,81,21,11.2,1.47,47,5,2,52,2,2,3,1,True,1,1,2,1,1,1
54541041,1228,2,private,1,1,66,31,11.6,2.98,8,20,2,28,2,2,3,1,True,1,1,2,6,1,1
54541081,1229,1,transit,1,1,329,269,141.4,32.57,31,24,3,55,1,1,2,2,True,1,1,4,6,1,1
54544037,1230,2,private,1,1,160,112,48.6,10.42,30,26,3,56,2,1,6,1,True,1,1,4,6,2,1
56080019,1231,2,private,1,1,156,55,16.8,3.9,71,12,3,83,1,1,5,1,True,1,2,4,3,1,2
56080029,1232,2,private,1,1,134,40,16.4,2.93,57,12,2,69,1,1,6,2,True,1,2,3,2,2,3
56080061,1233,1,transit,1,1,18,9,3.8,0.74,8,0,0,8,1,1,5,1,True,1,0,3,1,1,2
56080065,1234,2,private,1,1,166,69,24.2,4.88,97,5,2,102,1,1,5,2,True,1,2,3,3,2,3
56080075,1235,1,transit,1,1,147,81,35.0,7.43,68,16,3,84,1,1,4,1,True,1,1,3,5,2,2
56080089,1236,2,private,1,1,143,51,27.4,3.72,57,5,5,62,1,1,4,1,False,1,1,2,1,2,4
56080090,1237,2,private,1,1,201,69,35.4,6.66,49,15,8,64,1,1,4,2,False,1,2,2,1,2,4
56080105,1238,1,transit,1,1,54,37,11.2,2.6,26,0,0,26,1,1,4,2,True,1,1,3,1,1,2
56080129,1239,2,private,1,1,0,0,0.0,0.14,0,0,0,0,1,1,4,1,True,1,0,2,1,0,4
56080176,1240,2,private,1,1,26,5,2.8,0.4,19,0,0,19,1,1,6,1,False,1,2,2,1,2,2
56080245,1241,2,private,1,1,78,21,16.6,1.59,55,0,0,55,1,1,4,2,False,1,1,2,1,2,4
56080246,1242,2,private,1,1,129,39,11.2,2.92,33,25,5,58,1,1,4,1,False,1,1,3,1,2,4
56080315,1243,2,private,1,1,61,9,6.8,0.71,54,0,0,54,1,1,6,2,False,1,1,2,1,2,4
56080315,1244,2,private,1,1,52,8,11.4,0.64,22,4,1,26,1,1,6,2,False,1,1,2,2,2,4
56080316,1245,2,private,1,1,234,100,67.9,11.95,46,47,7,93,1,1,6,1,False,1,0,3,1,2,4
56080325,1246,2,private,1,1,32,7,3.8,0.53,28,0,0,28,1,2,3,2,False,1,1,4,1,2,1
56080325,1247,2,private,1,1,60,23,9.4,1.63,41,0,0,41,1,2,3,2,False,1,1,4,2,2,1
56080623,1248,2,private,1,1,59,22,5.6,1.55,27,5,2,32,1,1,6,2,False,1,2,3,1,2,3
56080781,1249,2,private,1,1,149,69,31.6,7.09,41,19,4,60,2,1,3,2,False,1,2,3,1,1,1
56080782,1250,2,private,1,1,196,73,35.6,7.45,37,45,8,82,2,1,3,2,False,1,2,3,1,1,1
56080828,1251,2,private,1,1,176,42,40.6,2.82,37,30,3,67,2,2,4,1,True,1,1,4,1,2,2
56080897,1252,2,private,1,1,71,12,6.8,0.92,38,16,1,54,1,1,4,1,True,1,1,3,4,1,4
56080897,1253,2,private,1,1,37,16,7.6,1.11,20,0,0,20,1,1,4,1,True,1,1,3,2,1,4
56080898,1254,2,private,1,1,106,30,46.8,2.15,48,11,3,59,1,1,4,2,False,1,1,3,1,1,4
56080898,1255,2,private,1,1,54,10,7.6,0.88,24,4,1,28,1,1,4,2,False,1,1,3,4,1,4
70130057,1256,1,transit,1,1,44,22,9.6,2.31,30,0,0,30,1,1,4,1,True,1,2,4,2,1,2
70130105,1257,1,transit,1,1,83,32,15.2,3.12,31,22,2,53,1,1,3,1,True,1,1,2,1,2,4
70130149,1258,1,transit,1,1,59,22,17.4,1.62,37,0,0,37,1,1,5,2,True,1,1,3,1,2,4
70130275,1259,1,transit,1,1,129,57,35.2,8.63,14,18,2,32,2,2,4,1,True,0,3,2,7,0,1
70130293,1260,2,private,1,1,32,4,6.0,0.49,27,0,0,27,2,2,3,2,True,1,1,2,6,1,3
70130294,1261,2,private,1,1,283,22,80.2,1.57,32,12,3,44,2,2,3,1,False,1,2,2,3,1,3
70130349,1262,1,transit,1,1,60,24,9.6,2.05,46,0,0,46,1,1,4,2,True,1,2,2,2,1,4
70130388,1263,1,transit,1,1,52,17,7.0,1.47,31,0,0,31,2,2,5,1,True,1,2,3,1,1,1
70130414,1264,1,transit,1,1,21,9,2.2,0.68,10,0,0,10,2,2,4,2,False,1,1,3,3,2,4
70130414,1265,2,private,1,1,73,45,18.0,3.34,15,7,2,22,2,2,4,2,False,1,1,3,3,2,4
70130507,1266,2,private,1,1,78,22,13.0,2.3,37,12,1,49,1,1,3,1,True,1,2,4,5,1,2
70130633,1267,1,transit,1,1,193,175,77.4,21.85,52,4,1,56,2,2,3,1,True,1,2,4,7,1,1
70130662,1268,2,private,1,1,139,38,16.6,4.94,36,35,3,71,1,1,4,2,False,1,1,2,1,2,3
70130662,1269,2,private,1,1,155,38,25.6,4.94,45,63,3,108,1,1,4,2,False,1,1,2,1,2,3
70130666,1270,1,transit,1,1,11,1,3.0,0.12,8,0,0,8,2,2,5,2,True,0,1,1,1,2,4
70130666,1271,1,transit,1,1,28,9,4.8,0.68,4,5,1,9,2,2,5,2,True,0,1,1,1,2,4
70130723,1272,2,private,1,1,59,14,7.8,1.26,40,8,1,48,2,2,4,1,True,1,1,3,1,1,2
70130765,1273,1,transit,1,1,194,113,54.6,14.81,54,16,3,70,1,1,6,1,True,1,2,2,1,0,3
70130766,1274,1,transit,1,1,284,180,82.8,23.03,41,30,4,71,1,1,6,2,True,1,2,2,6,0,3
70130777,1275,2,private,1,1,85,24,9.6,2.46,32,7,2,39,1,1,5,2,True,1,1,2,5,1,5
70130778,1276,2,private,1,1,20,6,0.0,0.48,20,0,0,20,1,1,5,1,True,1,2,2,1,1,5
70130778,1277,2,private,1,1,53,14,9.6,1.74,35,0,0,35,1,1,5,1,True,1,2,2,2,1,5
70130787,1278,2,private,1,1,12,1,3.0,0.12,10,0,0,10,1,1,4,1,True,1,3,4,5,1,2
70130805,1279,1,transit,1,1,32,13,4.8,0.92,16,0,0,16,2,2,3,2,True,1,1,3,1,1,2
70130807,1280,2,private,1,1,12,2,0.0,0.34,12,0,0,12,1,1,5,1,True,1,2,2,1,2,2
70130808,1281,2,private,1,1,186,78,35.6,9.43,90,8,2,98,2,1,5,2,False,1,1,2,1,2,2
70130813,1282,2,private,1,1,32,8,3.4,0.62,26,0,0,26,2,2,3,1,False,1,1,3,1,1,2
70130835,1283,2,private,1,1,71,19,9.6,1.78,55,0,0,55,2,2,5,1,True,1,1,2,1,2,3
70130867,1284,1,transit,1,1,25,2,6.0,0.25,22,0,0,22,1,2,1,1,True,1,1,1,1,2,4
70130867,1285,1,transit,1,1,124,62,32.8,8.68,14,25,3,39,1,2,1,1,True,1,1,1,1,2,4
70130868,1286,1,transit,1,1,68,35,18.0,2.69,18,0,0,18,1,2,1,2,True,0,1,1,1,2,4
70130905,1287,2,private,1,1,96,22,23.6,2.58,31,15,4,46,1,2,6,1,True,1,3,2,1,1,4
70130905,1288,2,private,1,1,90,22,23.6,2.58,34,7,4,41,1,2,6,1,True,1,3,2,1,1,4
70130947,1289,1,transit,1,1,70,21,14.2,1.96,36,0,0,36,2,2,5,1,True,1,2,3,1,1,5
70130951,1290,2,private,1,1,39,14,7.0,1.1,22,0,0,22,1,1,4,1,False,1,2,4,5,1,2
70130952,1291,2,private,1,1,83,38,25.8,2.9,15,10,1,25,1,1,4,1,False,1,2,4,5,1,2
70130969,1292,1,transit,1,1,27,12,4.8,0.87,19,0,0,19,2,1,6,2,False,1,1,2,6,1,4
70130969,1293,2,private,1,1,30,12,8.6,0.87,11,0,0,11,2,1,6,2,False,1,1,2,2,1,4
70130969,1294,1,transit,1,1,170,81,44.0,11.56,15,19,4,34,2,1,6,2,False,1,1,2,2,1,4
70130998,1295,1,transit,1,1,251,166,91.6,24.03,50,13,4,63,1,2,5,1,True,1,0,1,1,1,4
70131013,1296,2,private,1,1,451,57,33.8,8.44,19,344,2,363,2,2,5,1,True,1,1,2,1,2,3
70131063,1297,1,transit,1,1,27,11,4.8,0.79,18,0,0,18,1,1,4,1,True,1,1,3,2,1,2
70131064,1298,1,transit,1,1,48,22,9.6,1.56,34,0,0,34,1,1,4,1,True,1,1,3,1,1,2
70140005,1299,1,transit,1,1,156,72,42.4,10.46,32,15,2,47,1,2,1,1,True,1,1,2,1,0,1
70140006,1300,2,private,1,1,36,14,9.0,1.37,9,0,0,9,1,1,2,2,False,1,1,4,2,2,1
70140010,1301,1,transit,1,1,43,16,9.0,1.37,16,0,0,16,1,1,3,2,True,1,1,4,7,1,2
70140027,1302,2,private,1,1,76,23,17.6,2.77,16,16,1,32,1,1,1,2,True,1,1,2,1,1,4
70140027,1303,2,private,1,1,67,22,18.8,1.66,10,11,1,21,1,1,1,2,True,1,1,2,1,1,4
70140059,1304,2,private,1,1,96,32,19.2,3.03,40,1,2,41,1,1,6,1,True,1,2,3,1,2,2
70140060,1305,2,private,1,1,50,18,9.6,1.32,20,0,0,20,1,1,6,1,True,1,2,3,5,2,2
70140078,1306,1,transit,1,1,65,30,32.8,2.24,26,3,1,29,1,1,4,2,True,1,1,3,1,2,5
70140103,1307,2,private,1,1,115,29,24.2,2.83,76,6,1,82,1,1,4,2,True,1,1,2,5,1,5
70140136,1308,1,transit,1,1,64,28,21.6,2.73,21,0,0,21,1,2,5,2,True,1,0,1,1,2,5
70140141,1309,1,transit,1,1,365,171,106.0,28.67,29,46,4,75,1,1,5,1,True,1,3,4,7,1,3
70140142,1310,1,transit,1,1,81,31,21.6,2.93,31,0,0,31,1,1,3,2,True,1,2,3,2,1,2
70140229,1311,2,private,1,1,400,159,92.0,17.93,52,61,8,113,1,1,4,1,False,1,1,4,6,1,2
70140237,1312,2,private,1,1,71,32,26.8,3.03,30,0,0,30,2,1,2,2,True,1,1,3,1,1,2
70140247,1313,1,transit,1,1,44,18,10.8,1.63,14,6,1,20,1,1,4,2,False,1,1,4,2,2,2
70140248,1314,1,transit,1,1,44,18,10.8,1.63,14,6,1,20,1,1,4,1,False,1,0,4,2,2,2
70140281,1315,2,private,1,1,180,102,53.0,13.63,23,31,3,54,1,1,6,1,True,1,2,2,1,2,4
70140294,1316,2,private,1,1,41,22,8.0,1.76,16,6,1,22,2,2,3,1,False,1,1,3,1,1,1
70140295,1317,1,transit,1,1,65,38,39.2,3.48,24,2,1,26,2,2,4,1,True,1,2,2,1,1,4
70140295,1318,1,transit,1,1,81,38,39.2,3.48,32,0,0,32,2,2,4,1,True,1,2,2,1,1,4
70140357,1319,1,transit,1,1,364,255,133.8,36.36,20,76,8,96,2,2,2,2,True,1,1,3,7,1,1
70640218,1320,1,transit,1,1,62,24,4.8,1.76,44,0,0,44,2,1,6,2,True,0,1,4,2,1,2
70740007,1321,1,transit,1,1,107,124,27.6,10.08,16,27,2,43,1,1,2,2,True,1,1,3,1,1,4
70740029,1322,2,private,1,1,42,13,6.8,1.05,29,0,0,29,2,2,2,1,True,1,1,4,4,2,2
70740079,1323,2,private,1,1,30,16,6.2,1.2,13,0,0,13,2,2,2,2,False,1,1,2,10,1,1
70740120,1324,2,private,1,1,40,20,3.4,1.43,17,0,0,17,1,1,3,2,True,1,1,2,1,1,1
70740127,1325,2,private,1,1,4,2,0.0,0.26,0,0,0,0,1,2,4,2,True,1,2,2,6,1,5
70740128,1326,2,private,1,1,115,30,14.0,2.26,88,0,0,88,1,2,4,2,True,1,1,2,4,1,5
70740134,1327,2,private,1,1,75,22,9.6,2.0,42,0,0,42,2,2,3,2,False,1,1,2,2,1,4
70740135,1328,2,private,1,1,179,56,22.8,5.62,82,18,3,100,1,1,4,2,False,1,1,2,4,1,4
70740171,1329,2,private,1,1,92,24,8.8,1.77,78,0,0,78,1,1,6,2,True,1,2,3,2,2,3
70740172,1330,1,transit,1,1,54,29,10.4,1.85,34,11,1,45,1,1,6,1,True,1,2,3,1,2,5
70740186,1331,2,private,1,1,33,13,5.6,0.97,12,5,1,17,2,1,1,1,False,1,1,4,2,1,1
70740215,1332,2,private,1,1,57,24,12.4,1.89,24,7,2,31,1,1,4,1,False,1,1,2,1,1,4
70740215,1333,2,private,1,1,63,24,12.4,1.89,24,9,2,33,1,1,4,1,False,1,1,2,1,1,4
70740257,1334,2,private,1,1,75,29,17.2,3.2,28,3,1,31,1,1,3,2,True,1,1,3,10,1,2
70740266,1335,2,private,1,1,279,494,65.6,38.8,35,80,4,115,1,1,3,2,True,1,2,4,2,1,2
70740299,1336,1,transit,1,1,40,21,12.4,1.64,20,0,0,20,1,1,4,1,True,1,1,4,1,1,2
70740299,1337,1,transit,1,1,44,21,12.4,1.64,20,0,0,20,1,1,4,1,True,1,1,4,1,1,2
70740427,1338,2,private,1,1,126,47,20.6,3.46,60,19,3,79,1,1,3,1,True,1,2,4,10,1,2
80630371,1339,2,private,1,1,57,10,3.0,0.76,48,0,0,48,1,1,4,1,True,1,1,3,1,2,2
80630371,1340,2,private,1,1,77,12,3.0,0.82,35,0,0,35,1,1,4,1,True,1,1,3,5,2,2
90300011,1341,1,transit,1,1,99,39,12.0,3.55,43,0,0,43,2,2,5,1,True,1,1,3,1,2,3
90300012,1342,1,transit,1,1,103,38,12.0,3.52,55,0,1,55,2,2,5,1,True,1,1,3,1,2,3
90300013,1343,1,transit,1,1,36,12,3.0,0.84,12,0,1,12,2,1,3,2,True,1,1,4,3,1,1
90300075,1344,2,private,1,1,108,24,82.0,2.32,54,8,2,62,1,1,4,2,False,1,1,3,1,2,5
90300075,1345,2,private,1,1,124,24,82.0,2.4,89,2,1,91,1,1,4,2,False,1,1,3,1,2,5
90300114,1346,2,private,1,1,111,27,8.4,3.17,22,12,2,34,2,2,6,1,True,1,2,3,1,2,4
90300114,1347,2,private,1,1,85,19,72.0,1.35,52,0,1,52,2,2,6,1,True,1,2,3,2,2,4
90300122,1348,2,private,1,1,53,7,7.2,0.53,15,8,1,23,2,2,2,2,False,1,1,2,7,1,2
90300157,1349,2,private,1,1,96,30,123.0,0.84,54,0,2,54,1,1,3,1,False,1,1,4,3,2,2
90300158,1350,2,private,1,1,101,27,82.0,2.08,60,0,2,60,1,1,3,2,False,1,1,4,3,2,2
90300161,1351,2,private,1,1,134,36,23.6,4.61,30,18,3,48,1,1,3,1,False,1,1,4,3,1,2
90300284,1352,2,private,1,1,157,36,11.4,3.8,67,8,3,75,2,1,4,1,False,1,1,3,1,1,1
90300309,1353,1,transit,1,1,91,20,6.0,2.11,34,0,0,34,2,2,3,1,True,1,2,2,1,1,1
90300331,1354,2,private,1,1,106,21,12.0,2.11,55,0,0,55,2,1,4,1,True,1,1,4,1,2,2
90300336,1355,2,private,1,1,84,16,46.0,1.2,78,0,0,78,2,2,3,1,True,0,1,2,7,0,1
90300344,1356,2,private,1,1,137,43,8.4,3.6,65,3,1,68,2,1,3,2,True,1,2,4,1,1,1
90300344,1357,2,private,1,1,155,35,6.0,2.79,88,14,1,102,2,1,3,2,True,1,2,4,5,1,1
90300346,1358,2,private,1,1,69,23,6.0,2.07,41,2,2,43,1,1,5,1,True,1,2,3,1,1,4
90300367,1359,2,private,1,1,177,34,9.0,2.95,52,11,1,63,2,1,4,2,False,1,1,3,1,1,1
90300375,1360,1,transit,1,1,58,19,4.4,1.52,20,0,1,20,2,2,6,1,True,1,1,3,1,2,4
90300385,1361,2,private,1,1,562,338,171.0,47.21,107,67,10,174,1,2,5,2,True,1,1,1,1,2,2
90300423,1362,2,private,1,1,36,13,3.0,0.94,10,0,1,10,2,1,5,1,False,1,1,4,2,1,2
90300470,1363,2,private,1,1,86,23,7.4,1.65,44,0,2,44,2,1,5,1,True,1,2,2,1,1,4
90300470,1364,2,private,1,1,185,53,49.0,3.82,55,29,3,84,2,1,5,1,True,1,2,2,7,1,4
90300496,1365,2,private,1,1,61,24,86.0,1.82,32,0,0,32,2,1,5,2,False,1,2,2,1,1,4
90300496,1366,2,private,1,1,97,32,46.0,2.31,20,20,3,40,2,1,5,2,False,1,2,2,6,1,4
90300557,1367,1,transit,1,1,58,18,6.0,1.64,25,0,1,25,2,1,3,1,True,1,1,4,2,1,2
90300557,1368,2,private,1,1,150,28,12.6,1.96,92,9,3,101,2,1,3,1,True,1,1,4,5,1,2
90300827,1369,2,private,1,1,45,13,7.4,1.13,21,0,0,21,1,1,6,1,True,1,2,3,4,2,2
90300827,1370,2,private,1,1,268,163,70.4,21.86,59,22,7,81,1,1,6,1,True,1,2,3,1,2,2
90300837,1371,2,private,1,1,88,19,4.4,1.45,36,8,2,44,1,1,6,2,True,1,1,3,1,2,2
90300838,1372,2,private,1,1,207,45,17.0,5.49,89,16,3,105,1,1,6,1,True,1,2,3,1,2,2
90300909,1373,2,private,1,1,130,35,10.6,3.67,47,14,4,61,2,1,6,2,False,1,2,2,1,2,2
90301034,1374,1,transit,1,1,65,22,6.0,1.96,30,0,0,30,2,1,3,1,True,1,1,4,7,1,2
90301035,1375,2,private,1,1,33,5,4.4,0.4,20,0,0,20,2,1,3,1,True,1,3,4,2,1,2
90301035,1376,2,private,1,1,92,25,4.4,2.11,54,0,0,54,2,1,3,1,True,1,3,4,3,1,2
90301060,1377,2,private,1,1,25,17,2.2,1.18,7,0,0,7,1,1,2,2,False,1,1,4,5,1,1
90301084,1378,1,transit,1,1,115,48,12.8,3.96,32,10,2,42,1,1,4,1,True,1,1,4,7,2,2
90301094,1379,2,private,1,1,21,8,3.0,0.56,10,0,1,10,1,1,3,1,True,1,2,4,6,1,1
90301094,1380,2,private,1,1,29,10,3.0,0.73,10,2,1,12,1,1,3,1,True,1,2,4,2,1,1
90301125,1381,1,transit,1,1,35,11,4.4,1.0,11,0,1,11,2,1,4,2,True,1,1,4,1,1,1
90301125,1382,1,transit,1,1,40,13,2.2,1.11,14,0,0,14,2,1,4,2,True,1,1,4,1,1,1
90301139,1383,2,private,1,1,144,78,31.2,9.38,23,4,4,27,2,1,4,1,False,1,1,3,1,2,2
90302015,1384,1,transit,1,1,32,12,3.0,0.95,10,1,1,11,2,2,5,2,True,0,1,1,1,1,4
90302017,1385,1,transit,1,1,20,7,3.0,0.49,10,0,0,10,2,2,5,1,True,1,1,1,1,1,4
90320178,1386,1,transit,1,1,382,262,138.0,36.33,46,15,4,61,1,1,4,1,True,1,1,2,7,1,5
90320344,1387,1,transit,1,1,41,15,6.0,1.02,16,0,0,16,1,1,5,2,True,1,2,3,2,2,5
90320350,1388,1,transit,1,1,264,161,73.0,20.72,42,16,1,58,1,1,1,1,True,1,2,4,1,2,2
90320365,1389,1,transit,1,1,27,15,3.0,0.88,14,0,0,14,2,2,6,1,True,1,1,4,2,1,2
90320365,1390,1,transit,1,1,27,15,3.0,0.88,14,0,0,14,2,2,6,1,True,1,1,4,3,1,2
90320365,1391,1,transit,1,1,27,15,3.0,0.88,14,0,0,14,2,2,6,1,True,1,1,4,2,1,2
90320388,1392,2,private,1,1,107,45,12.8,4.39,30,10,2,40,2,2,6,1,True,1,2,2,1,2,5
90320388,1393,2,private,1,1,17,2,3.0,0.16,14,0,0,14,2,2,6,1,True,1,2,2,7,2,5
90320388,1394,2,private,1,1,15,2,3.0,0.16,14,0,0,14,2,2,6,1,True,1,2,2,7,2,5
90320388,1395,2,private,1,1,123,45,12.8,4.39,28,21,3,49,2,2,6,1,True,1,2,2,1,2,5
90320450,1396,2,private,1,1,45,10,3.0,0.69,20,4,1,24,2,2,3,1,True,1,1,3,10,1,1
90320450,1397,2,private,1,1,64,99,4.2,13.38,29,3,1,32,2,2,3,1,True,1,1,3,5,1,1
90320450,1398,2,private,1,1,45,10,3.0,0.69,20,4,1,24,2,2,3,1,True,1,1,3,2,1,1
90320560,1399,2,private,1,1,49,26,6.0,1.8,22,0,0,22,2,1,4,1,True,1,1,3,5,1,2
90320560,1400,1,transit,1,1,75,30,6.0,1.98,23,4,1,27,2,1,4,1,True,1,1,3,1,1,2
90320623,1401,1,transit,1,1,55,24,4.2,1.89,16,2,1,18,2,2,2,2,True,1,1,3,7,1,2
90320643,1402,1,transit,1,1,54,26,6.0,1.8,21,4,2,25,2,1,3,2,True,1,1,3,2,1,1
90320647,1403,1,transit,1,1,76,18,51.8,1.27,32,2,1,34,2,1,5,2,True,1,1,3,6,1,3
90320660,1404,2,private,1,1,99,32,61.8,2.81,35,5,1,40,2,1,6,1,False,1,1,4,6,2,2
90320676,1405,1,transit,1,1,198,90,27.6,11.21,40,36,3,76,1,2,6,1,True,1,0,1,2,1,5
90320677,1406,1,transit,1,1,55,25,6.0,1.74,25,0,0,25,1,1,6,1,True,1,2,3,1,1,5
90320677,1407,1,transit,1,1,55,25,6.0,1.74,25,0,0,25,1,1,6,1,True,1,2,3,1,1,5
90320680,1408,1,transit,1,1,52,28,6.0,1.68,22,2,1,24,1,1,5,2,True,1,2,4,7,1,2
90320680,1409,1,transit,1,1,56,18,6.0,1.26,40,0,0,40,1,1,5,2,True,1,2,4,7,1,2
90320692,1410,1,transit,1,1,116,38,14.2,2.53,55,2,1,57,1,2,6,2,True,1,1,1,1,2,4
90320693,1411,1,transit,1,1,57,25,6.0,1.71,24,0,9,24,1,1,6,1,True,1,1,3,1,2,4
90320693,1412,1,transit,1,1,54,25,6.0,1.71,24,0,0,24,1,1,6,1,True,1,1,3,1,2,4
90320700,1413,1,transit,1,1,28,16,3.0,1.17,9,4,2,13,1,1,4,2,True,1,1,2,1,1,2
90320713,1414,2,private,1,1,190,48,12.8,4.37,67,29,4,96,2,2,3,2,False,1,2,2,1,1,1
90320760,1415,1,transit,1,1,508,303,113.4,31.37,98,70,4,168,1,1,4,1,True,0,1,4,3,0,2
90320770,1416,1,transit,1,1,55,25,6.0,1.57,23,4,1,27,2,2,4,2,True,0,1,1,1,1,4
90320828,1417,1,transit,1,1,50,27,6.0,1.8,24,15,0,39,1,1,1,2,True,0,1,4,2,0,1
90320844,1418,1,transit,1,1,25,15,3.0,0.88,11,0,0,11,1,1,3,2,True,0,2,4,1,2,3
90320845,1419,2,private,1,1,42,17,3.0,1.22,11,4,1,15,1,1,3,1,True,1,2,4,3,2,3
90321032,1420,1,transit,1,1,73,31,3.0,3.33,15,14,1,29,1,1,4,1,True,1,1,4,6,1,2
90321063,1421,1,transit,1,1,50,24,6.0,1.69,48,2,1,50,2,1,3,1,True,1,2,3,1,1,1
90321110,1422,1,transit,1,1,337,260,136.8,37.01,43,0,3,43,1,1,6,1,True,1,3,3,7,1,2
90321111,1423,2,private,1,1,57,10,6.0,0.7,39,4,1,43,1,1,6,2,True,1,2,3,1,1,2
90321235,1424,2,private,1,1,84,28,10.4,3.74,22,4,2,26,1,1,6,1,True,1,2,4,7,2,2
90321235,1425,2,private,1,1,81,25,6.0,1.74,31,4,1,35,1,1,6,1,True,1,2,4,6,2,2
90321290,1426,2,private,1,1,96,33,9.0,2.56,43,4,4,47,2,2,3,1,False,1,1,2,7,1,1
90321290,1427,2,private,1,1,204,15,66.6,1.2,22,27,4,49,2,2,3,1,False,1,1,2,6,1,1
90321321,1428,2,private,1,1,60,20,6.0,1.38,16,5,1,21,1,1,6,2,True,1,2,3,4,1,4
90321322,1429,1,transit,1,1,57,28,6.0,1.9,23,2,2,25,1,1,6,1,True,1,3,3,1,1,4
90321322,1430,2,private,1,1,90,28,6.0,2.02,37,5,2,42,1,1,6,1,True,1,3,3,3,1,4
90321326,1431,1,transit,1,1,78,30,8.2,2.17,45,0,0,45,1,1,3,2,True,0,2,2,2,0,3
92460049,1432,1,transit,1,1,37,20,8.4,1.56,10,0,0,10,1,1,5,2,True,0,1,1,1,1,4
92460083,1433,2,private,1,1,258,17,7.2,1.41,107,47,3,154,1,1,2,2,False,1,1,2,7,1,5
92460117,1434,2,private,1,1,218,50,7.2,5.92,27,44,4,71,1,1,5,2,True,1,1,2,5,2,4
92460119,1435,2,private,1,1,113,33,10.4,2.37,30,42,2,72,1,2,4,2,False,1,2,3,3,1,4
92460119,1436,2,private,1,1,48,15,8.4,1.47,18,3,1,21,1,2,4,2,False,1,2,3,4,1,4
92460121,1437,2,private,1,1,179,61,31.0,32.96,81,22,3,103,1,1,5,1,False,1,2,3,1,2,4
92460123,1438,1,transit,1,1,101,32,10.6,3.52,44,3,2,47,1,1,5,1,True,1,2,2,1,1,5
92460171,1439,2,private,1,1,145,28,8.4,2.1,54,61,2,115,1,1,3,1,True,1,1,4,4,1,2
92460172,1440,2,private,1,1,92,24,8.4,1.79,42,14,1,56,1,1,3,2,True,1,1,3,2,1,2
92460172,1441,2,private,1,1,57,15,7.2,1.11,38,0,0,38,1,1,3,2,True,1,1,3,5,1,2
92460263,1442,2,private,1,1,30,9,4.2,0.7,24,0,0,24,1,1,3,2,False,1,0,2,4,2,4
92460281,1443,2,private,1,1,147,26,15.4,1.91,55,41,4,96,1,1,4,2,False,1,1,2,5,2,2
92460281,1444,2,private,1,1,175,45,12.8,4.72,77,8,4,85,1,1,4,2,False,1,1,2,1,2,2
92460282,1445,2,private,1,1,148,48,12.8,5.18,49,24,4,73,1,1,4,1,True,1,1,3,1,2,2
92460355,1446,2,private,1,1,163,34,16.8,3.27,67,38,4,105,1,2,6,2,False,1,1,1,1,2,4
92460355,1447,2,private,1,1,119,14,11.4,1.26,73,5,1,78,1,2,6,2,False,1,1,1,5,2,4
92460361,1448,2,private,1,1,150,184,17.4,22.91,89,14,1,103,2,2,3,2,True,1,2,2,4,1,5
92460438,1449,2,private,1,1,150,24,8.4,1.79,86,23,1,109,1,1,1,2,True,1,1,2,1,2,2
92460449,1450,2,private,1,1,112,27,10.6,3.27,41,13,3,54,1,1,4,1,True,1,1,4,1,1,4
92460449,1451,2,private,1,1,121,27,10.6,3.27,41,27,4,68,1,1,4,1,True,1,1,4,1,1,4
92460612,1452,2,private,1,1,224,54,33.6,5.62,72,23,4,95,1,1,4,1,False,1,1,2,1,2,5
92460615,1453,1,transit,1,1,228,70,20.8,5.07,38,46,7,84,1,2,4,2,True,0,1,1,1,2,5
92460616,1454,1,transit,1,1,149,28,8.4,1.95,26,60,4,86,1,2,4,1,True,0,0,1,1,2,5
92460638,1455,2,private,1,1,31,8,8.4,0.6,18,0,0,18,1,1,4,2,True,1,1,3,2,1,2
92460717,1456,2,private,1,1,86,16,4.2,1.2,13,30,4,43,1,1,2,1,True,1,1,4,7,1,2
92460719,1457,2,private,1,1,115,41,12.8,4.68,37,2,4,39,1,2,6,1,True,1,1,2,1,2,3
92460779,1458,1,transit,1,1,65,18,16.8,1.32,30,0,0,30,1,1,3,2,True,1,1,3,3,1,1
92460819,1459,2,private,1,1,236,20,8.4,1.52,95,76,7,171,2,2,1,2,False,1,1,4,3,1,1
92460819,1460,2,private,1,1,155,27,15.4,2.37,98,21,3,119,2,2,1,2,False,1,1,4,6,1,1
95240035,1461,2,private,1,1,59,31,22.6,3.58,16,5,2,21,1,1,4,1,False,1,1,3,1,2,5
95240036,1462,2,private,1,1,27,7,4.2,0.49,15,0,0,15,1,1,1,2,False,1,1,3,1,2,5
95240129,1463,2,private,1,1,275,71,36.6,6.35,120,57,3,177,2,2,3,2,True,1,1,4,1,1,1
95240137,1464,2,private,1,1,35,7,4.2,0.74,7,1,1,8,1,1,3,2,True,1,1,3,1,2,4
95240138,1465,2,private,1,1,42,7,4.2,0.56,13,0,0,13,1,1,3,1,False,0,1,2,1,2,4
95240219,1466,1,transit,1,1,194,97,60.2,11.76,52,7,4,59,1,1,4,1,True,1,1,3,1,2,2
95240220,1467,1,transit,1,1,194,109,60.2,12.36,52,9,4,61,1,1,4,1,True,1,1,3,1,2,2
95240253,1468,2,private,1,1,45,6,4.2,0.43,21,1,1,22,2,2,4,2,False,1,1,4,1,1,1
